corridor,bhk,carpet_area,bathrooms,floor,gym,parking,security,lift,clubhouse,swimming_pool,garden,price_lakhs
kolhapur_nashik,1,2226,2,2,1,1,1,1,1,1,0,230.6
dehu_solapur,2,2467,2,9,1,1,1,0,1,0,0,231.78
kolhapur_nashik,2,1557,2,27,1,0,0,1,1,1,0,178.82
kolhapur_nashik,1,1488,1,26,0,1,0,0,0,1,0,163.96
kolhapur_nashik,1,1671,2,4,1,1,0,0,1,0,0,180.64
dehu_solapur,4,482,4,10,1,0,0,1,1,1,1,93.25
kolhapur_nashik,4,1589,4,10,1,0,1,1,0,1,0,208.44
dehu_solapur,1,1671,2,17,0,0,0,1,1,1,0,159.77
kolhapur_nashik,3,768,3,23,0,1,1,0,1,0,0,118.22
kolhapur_nashik,2,460,3,3,1,1,0,0,1,1,1,78.68
kolhapur_nashik,3,2073,4,6,0,0,1,0,0,0,1,237.75
dehu_solapur,3,2311,3,14,1,0,1,1,0,0,0,220.39
kolhapur_nashik,3,694,3,28,1,0,1,0,0,1,1,117.41
kolhapur_nashik,3,1611,4,26,1,1,1,1,0,0,0,212.3
kolhapur_nashik,2,462,3,11,1,0,0,1,1,1,0,83.03
kolhapur_nashik,4,1222,4,14,1,1,0,0,1,1,0,171.31
kolhapur_nashik,1,1044,1,10,1,0,1,0,0,0,0,113.28
dehu_solapur,1,595,2,28,0,1,1,0,0,0,0,74.65
dehu_solapur,2,2499,3,25,0,0,1,1,0,1,0,231.19
kolhapur_nashik,2,1636,2,9,1,0,0,0,0,1,0,175.55
kolhapur_nashik,1,486,1,12,0,1,0,1,0,0,1,67.14
dehu_solapur,1,894,2,23,0,0,0,1,0,1,0,86.24
kolhapur_nashik,4,2029,5,22,0,1,0,1,0,1,1,259.65
kolhapur_nashik,1,1657,2,11,1,0,0,0,1,0,0,184.96
kolhapur_nashik,3,811,4,8,0,0,0,0,0,1,0,126.4
dehu_solapur,2,848,2,18,1,0,0,1,0,1,0,102.69
kolhapur_nashik,3,604,4,17,0,1,0,0,0,1,1,101.88
dehu_solapur,2,704,2,7,1,0,0,0,0,0,1,86.68
dehu_solapur,3,650,3,3,0,0,0,0,1,1,1,92.15
dehu_solapur,4,2247,4,29,0,1,1,0,0,1,0,238.85
kolhapur_nashik,1,1622,2,29,0,0,1,0,0,0,0,175.72
dehu_solapur,4,783,5,2,1,1,1,1,1,0,0,116.75
kolhapur_nashik,4,1131,5,25,0,0,1,1,0,0,1,160.22
dehu_solapur,3,2117,4,8,0,0,1,1,0,1,1,216.86
dehu_solapur,2,1297,3,17,0,1,0,1,1,0,1,137.19
kolhapur_nashik,1,649,2,5,1,0,1,0,1,1,1,90.02
dehu_solapur,3,1634,4,12,0,0,0,1,0,0,1,165.82
kolhapur_nashik,3,1390,3,21,1,1,1,1,0,0,1,182.24
kolhapur_nashik,2,2105,2,13,0,1,1,1,1,0,0,228.85
kolhapur_nashik,2,1049,3,11,0,1,0,1,1,1,1,136.54
dehu_solapur,2,1190,3,30,1,0,1,1,1,0,0,142.8
dehu_solapur,1,2415,2,21,1,1,0,0,1,0,1,225.14
kolhapur_nashik,3,1374,3,4,1,0,0,1,1,1,1,171.92
kolhapur_nashik,4,1168,4,22,1,0,0,1,0,0,0,173.97
kolhapur_nashik,4,2237,5,16,1,0,1,1,0,1,1,271.8
dehu_solapur,2,2337,3,8,0,0,1,0,1,1,1,229.52
dehu_solapur,4,2075,4,29,0,0,1,0,1,0,0,231.95
kolhapur_nashik,1,2304,1,20,0,0,0,0,1,0,1,230.24
dehu_solapur,4,1727,4,3,1,1,0,1,1,1,0,193.49
dehu_solapur,3,1631,3,21,0,1,0,0,1,0,0,177.23
dehu_solapur,3,972,3,25,1,1,0,0,1,0,1,132.21
dehu_solapur,3,1300,3,21,1,1,1,1,0,1,1,147.76
kolhapur_nashik,1,1437,1,11,0,1,0,0,1,1,1,168.81
dehu_solapur,1,1400,2,10,1,0,0,1,0,1,0,134.52
dehu_solapur,4,805,5,18,0,0,0,1,1,1,1,120.9
kolhapur_nashik,2,931,3,6,0,1,1,1,1,0,0,118.18
kolhapur_nashik,1,1344,2,2,1,1,1,0,1,1,1,163.53
dehu_solapur,4,1325,4,20,1,0,1,1,1,0,0,165.78
kolhapur_nashik,1,1354,1,24,1,0,0,0,1,1,0,151.7
dehu_solapur,2,864,2,23,0,1,0,0,0,1,1,101.93
kolhapur_nashik,4,1732,4,12,0,0,1,1,1,0,0,225.28
dehu_solapur,4,2225,4,20,1,1,1,1,1,1,0,240.29
dehu_solapur,4,2440,5,8,1,1,1,0,1,0,1,245.82
kolhapur_nashik,4,1049,4,28,0,1,0,0,1,1,0,163.72
kolhapur_nashik,2,1761,3,6,0,1,0,1,0,1,1,203.55
kolhapur_nashik,4,885,5,8,1,1,1,0,1,1,1,153.98
kolhapur_nashik,3,1390,4,25,0,1,0,1,1,0,1,187.51
dehu_solapur,4,1335,4,15,1,0,0,0,0,0,0,162.01
dehu_solapur,4,439,5,26,0,0,1,0,1,0,0,99.13
kolhapur_nashik,3,626,4,18,1,0,0,1,0,0,1,112.16
kolhapur_nashik,4,2332,4,17,0,0,1,0,0,0,1,283.25
kolhapur_nashik,4,1974,5,25,0,1,0,1,0,1,1,249.24
kolhapur_nashik,1,2157,1,28,0,0,1,1,1,1,1,228.45
kolhapur_nashik,4,786,5,27,1,0,0,0,0,0,0,133.9
kolhapur_nashik,4,1550,4,30,0,1,1,0,0,1,1,213.12
dehu_solapur,1,2373,2,1,0,0,0,0,1,1,1,215.78
kolhapur_nashik,3,508,3,14,1,1,0,1,0,0,0,83.5
dehu_solapur,1,1286,2,22,1,0,0,1,0,0,1,118.38
kolhapur_nashik,1,1517,2,13,0,0,1,0,1,0,0,175.65
dehu_solapur,4,964,4,20,1,0,0,1,0,1,0,131.73
dehu_solapur,4,2266,5,16,0,1,0,1,0,0,1,236.7
dehu_solapur,4,1282,4,7,0,0,0,0,1,1,0,152.09
dehu_solapur,1,823,1,24,1,1,1,1,0,0,1,91.37
dehu_solapur,3,1794,3,24,0,0,0,1,0,1,0,185.02
dehu_solapur,4,2442,4,6,0,1,1,1,1,1,0,250.46
kolhapur_nashik,2,1692,3,26,1,0,0,1,0,1,1,214.1
dehu_solapur,2,1778,3,8,1,0,1,0,1,1,1,176.8
kolhapur_nashik,2,1322,2,15,1,1,1,0,1,0,1,158.4
dehu_solapur,1,2002,2,24,1,1,1,0,1,1,1,190.38
kolhapur_nashik,1,1618,2,27,1,0,0,0,1,0,0,174.92
kolhapur_nashik,2,2110,3,23,0,1,1,1,0,1,0,235.71
kolhapur_nashik,1,2001,2,3,1,0,0,1,0,1,1,208.82
dehu_solapur,2,2444,2,20,1,0,0,1,1,1,1,237.9
kolhapur_nashik,1,1274,2,12,0,0,1,0,1,0,1,150.63
dehu_solapur,2,1271,2,3,1,1,1,0,1,0,1,137.41
dehu_solapur,2,2116,2,5,1,0,0,1,0,0,0,198.31
dehu_solapur,4,1937,4,8,1,0,1,0,1,1,1,211.32
kolhapur_nashik,3,1359,3,29,1,1,1,1,0,0,0,182.92
kolhapur_nashik,1,2119,1,2,0,0,1,0,1,0,0,207.51
kolhapur_nashik,2,1849,2,15,0,1,1,0,0,1,1,210.89
kolhapur_nashik,3,2208,3,22,1,0,0,1,0,1,1,257.39
kolhapur_nashik,3,471,3,15,1,0,0,0,0,0,0,90.06
kolhapur_nashik,3,1483,4,5,1,1,0,0,0,1,1,185.58
kolhapur_nashik,2,1871,3,18,1,0,0,1,1,0,0,214.31
kolhapur_nashik,4,418,4,11,0,1,0,0,0,0,1,83.07
kolhapur_nashik,4,2295,5,29,0,0,0,0,1,0,0,278.04
kolhapur_nashik,4,1551,5,5,1,0,0,1,1,1,0,202.03
kolhapur_nashik,1,1617,1,3,1,1,1,0,0,0,0,167.23
dehu_solapur,1,1361,2,7,1,1,0,0,1,0,0,127.97
kolhapur_nashik,2,1620,2,29,0,1,1,0,1,0,0,189.35
dehu_solapur,2,2375,3,29,1,1,1,0,0,1,1,225.36
kolhapur_nashik,4,856,4,10,1,1,1,1,0,0,0,137.63
kolhapur_nashik,3,1210,3,4,0,1,0,0,0,0,1,158.16
kolhapur_nashik,1,2303,1,11,0,0,1,0,0,1,1,238.71
dehu_solapur,2,624,3,17,0,0,0,0,1,0,0,75.94
kolhapur_nashik,3,429,3,28,1,0,1,1,0,0,1,89.99
kolhapur_nashik,2,1416,3,26,1,0,0,0,0,1,0,164.63
dehu_solapur,3,1946,3,21,1,0,0,0,0,1,1,201.2
kolhapur_nashik,2,1209,3,22,0,0,1,0,0,1,0,150.23
kolhapur_nashik,1,1787,1,15,0,1,1,1,1,0,1,193.4
dehu_solapur,2,1226,2,27,0,0,1,0,0,0,0,125.53
kolhapur_nashik,1,2189,1,17,0,0,0,1,1,0,1,227.73
dehu_solapur,2,1119,3,28,1,0,0,1,0,1,0,130.81
dehu_solapur,4,1804,4,29,0,0,1,0,1,1,0,196.64
dehu_solapur,2,463,2,27,0,1,0,1,0,1,0,66.87
kolhapur_nashik,2,1349,3,30,0,0,0,1,0,0,1,156.75
kolhapur_nashik,1,2291,2,20,1,0,1,0,0,0,0,241.53
dehu_solapur,1,547,1,4,1,1,0,1,0,1,0,66.66
dehu_solapur,2,2377,3,29,1,1,0,1,0,1,0,233.89
dehu_solapur,1,1612,1,19,0,0,1,1,0,1,1,160.24
kolhapur_nashik,2,2287,3,16,1,0,0,0,0,1,0,249.75
kolhapur_nashik,3,1771,4,1,0,1,0,1,0,1,1,223.72
kolhapur_nashik,4,1531,4,26,0,1,1,0,0,0,0,207.49
dehu_solapur,2,1055,3,28,1,1,1,1,1,0,1,123.91
dehu_solapur,2,843,3,8,0,0,1,0,1,1,0,104.7
dehu_solapur,3,1976,4,2,1,1,0,1,1,1,0,204.81
kolhapur_nashik,2,600,3,25,1,1,1,0,1,1,0,109.47
kolhapur_nashik,3,1809,3,25,1,1,0,0,1,0,1,225.66
kolhapur_nashik,1,1270,2,21,1,1,1,0,1,1,1,157.02
kolhapur_nashik,4,1877,5,13,1,1,1,0,1,0,1,241.4
kolhapur_nashik,1,1519,1,13,1,1,1,1,0,0,1,168.93
dehu_solapur,4,2178,5,7,0,1,1,1,1,0,0,229.06
dehu_solapur,2,2134,3,15,1,0,0,1,0,1,1,210.63
dehu_solapur,4,2314,5,15,0,0,0,0,0,0,1,232.55
dehu_solapur,2,1199,3,13,0,1,0,0,0,0,1,124.6
kolhapur_nashik,1,1236,2,27,0,1,0,0,1,1,0,151.43
kolhapur_nashik,3,2358,3,22,1,0,0,1,1,1,0,270.07
dehu_solapur,2,528,2,2,0,1,1,1,0,1,0,77.73
dehu_solapur,3,2098,3,27,1,1,1,0,1,0,0,215.94
kolhapur_nashik,3,570,3,13,1,0,1,1,1,0,0,108.34
dehu_solapur,2,1466,2,8,1,1,1,1,1,0,1,149.39
dehu_solapur,4,610,5,7,0,1,0,0,0,1,0,93.1
kolhapur_nashik,2,810,2,6,1,0,0,1,1,1,1,118.53
dehu_solapur,3,1655,4,27,1,1,0,1,0,0,0,172.27
dehu_solapur,4,2344,5,26,1,1,1,0,0,0,0,239.69
kolhapur_nashik,4,1498,5,17,0,1,1,0,1,1,0,209.63
dehu_solapur,1,1190,2,28,0,0,0,1,0,1,0,120.99
kolhapur_nashik,3,1197,4,17,0,1,1,1,1,0,0,153.65
dehu_solapur,2,2439,2,19,1,1,0,0,0,1,1,228.19
dehu_solapur,1,2272,2,17,0,1,1,0,0,1,0,207.25
kolhapur_nashik,2,2410,3,1,0,1,0,1,1,1,0,266.37
kolhapur_nashik,1,856,1,3,1,0,1,0,1,1,1,110.2
dehu_solapur,3,1706,4,14,0,1,1,1,0,1,0,181.57
kolhapur_nashik,1,1952,1,16,1,1,1,0,0,1,1,205.23
kolhapur_nashik,2,1489,3,12,1,1,1,1,0,0,0,172.09
kolhapur_nashik,3,1513,3,6,1,1,1,1,1,0,0,196.03
kolhapur_nashik,3,1780,4,25,1,0,1,0,1,1,1,220.19
dehu_solapur,2,2115,2,21,1,1,1,0,0,0,1,203.48
kolhapur_nashik,2,1844,3,1,1,0,0,1,0,1,0,195.04
dehu_solapur,4,2469,5,12,0,1,1,0,0,0,0,253.44
dehu_solapur,3,543,3,14,0,1,1,1,0,0,0,78.7
kolhapur_nashik,1,1977,1,27,1,0,0,1,0,0,0,209.91
dehu_solapur,3,1810,3,10,1,0,0,0,1,1,0,183.58
kolhapur_nashik,4,574,5,19,0,0,0,1,0,1,0,116.29
dehu_solapur,4,2456,5,14,0,0,0,0,0,0,1,231.93
kolhapur_nashik,3,1631,4,8,1,0,0,1,1,0,0,204.99
kolhapur_nashik,2,1917,3,14,0,1,0,0,0,1,0,217.09
dehu_solapur,1,1479,1,15,0,1,1,1,1,0,1,139.3
kolhapur_nashik,1,1393,2,3,1,1,1,1,1,1,0,153.27
dehu_solapur,4,1541,5,15,1,1,1,0,0,1,0,176.95
dehu_solapur,4,894,4,18,0,0,0,0,0,0,0,119.43
kolhapur_nashik,1,1851,2,9,0,0,0,0,1,0,1,191.21
kolhapur_nashik,3,2273,4,23,1,1,1,0,0,0,1,267.05
dehu_solapur,1,2034,2,3,1,1,1,0,1,0,1,189.53
kolhapur_nashik,2,818,3,13,1,1,1,0,0,1,0,111.34
dehu_solapur,1,2069,1,19,1,0,0,0,0,1,1,187.8
dehu_solapur,3,2278,3,1,0,0,0,0,0,0,1,218.43
kolhapur_nashik,3,1081,3,18,1,1,0,1,0,0,0,144.72
dehu_solapur,1,695,2,13,0,0,0,1,0,1,0,77.32
kolhapur_nashik,1,457,2,9,1,0,0,0,1,1,0,65.73
dehu_solapur,2,1591,2,23,0,0,0,1,0,1,1,150.73
dehu_solapur,3,2448,4,25,0,0,1,1,0,1,0,248.81
kolhapur_nashik,2,620,2,23,0,0,1,1,0,0,0,89.0
kolhapur_nashik,4,1862,5,2,0,0,0,1,0,1,1,226.49
kolhapur_nashik,1,2495,1,7,0,1,1,1,0,1,1,254.23
dehu_solapur,3,2462,4,8,0,0,0,1,1,0,1,231.04
dehu_solapur,3,2312,4,5,0,0,1,0,1,0,1,221.79
dehu_solapur,4,466,5,14,1,0,1,0,0,0,0,91.85
dehu_solapur,2,1587,3,13,1,0,1,1,1,0,1,175.42
kolhapur_nashik,3,2038,4,7,0,0,0,1,1,0,0,233.14
dehu_solapur,3,1198,4,20,1,0,0,0,1,0,0,148.47
dehu_solapur,2,993,2,22,1,1,0,0,1,0,1,110.8
dehu_solapur,2,1790,3,16,1,1,0,1,0,0,1,172.46
dehu_solapur,4,510,5,8,0,1,1,1,1,1,0,91.92
kolhapur_nashik,1,1372,1,27,1,1,1,0,1,1,1,165.04
dehu_solapur,3,2272,4,24,0,1,0,0,1,1,1,232.78
dehu_solapur,3,1589,3,14,0,1,1,0,1,1,0,174.98
kolhapur_nashik,4,1482,4,9,0,0,0,0,1,1,1,197.03
kolhapur_nashik,3,778,3,22,0,1,0,0,0,0,1,117.66
dehu_solapur,3,1242,4,21,0,1,0,1,0,0,0,147.91
dehu_solapur,1,1812,2,3,1,0,1,0,1,1,0,170.11
dehu_solapur,1,1447,2,23,1,1,1,1,1,0,0,148.26
kolhapur_nashik,3,961,4,23,1,0,0,1,0,0,0,138.45
kolhapur_nashik,2,478,3,14,0,0,1,1,1,0,0,83.39
dehu_solapur,3,1320,4,14,1,0,1,1,0,0,1,152.24
kolhapur_nashik,1,1156,2,3,0,1,1,1,1,0,0,138.15
dehu_solapur,4,841,4,2,1,0,0,1,1,1,0,117.87
kolhapur_nashik,4,1951,4,9,0,1,0,0,1,0,1,237.33
dehu_solapur,3,1862,3,6,0,1,0,1,0,0,0,180.78
kolhapur_nashik,1,2106,1,1,1,1,0,0,1,1,1,219.06
kolhapur_nashik,4,1201,4,18,1,1,1,0,0,1,1,185.39
dehu_solapur,3,588,4,17,0,1,0,1,0,1,1,92.48
kolhapur_nashik,2,2258,2,24,1,1,0,1,1,1,1,257.39
kolhapur_nashik,2,2220,2,26,1,0,0,0,1,1,0,244.92
kolhapur_nashik,3,2407,3,6,1,0,1,0,0,1,1,260.66
dehu_solapur,2,1388,3,11,1,1,0,0,0,1,1,148.7
dehu_solapur,3,521,3,6,1,0,0,0,1,1,1,78.56
dehu_solapur,4,1905,4,18,0,0,1,0,0,1,0,207.75
dehu_solapur,3,1296,3,21,0,1,1,0,0,1,1,148.37
kolhapur_nashik,2,2127,2,17,0,0,0,0,1,0,0,226.22
kolhapur_nashik,3,1404,4,14,1,1,0,1,0,1,1,184.0
kolhapur_nashik,2,1573,3,9,1,0,1,0,0,1,1,177.81
dehu_solapur,2,1301,2,1,0,0,1,0,0,0,1,133.36
dehu_solapur,1,1990,2,1,1,0,1,0,1,1,0,183.75
kolhapur_nashik,3,2278,3,2,0,0,0,0,0,0,1,253.55
dehu_solapur,1,1603,2,6,0,1,0,1,1,1,1,156.94
dehu_solapur,2,1614,2,10,0,1,1,1,1,0,1,170.07
dehu_solapur,4,897,5,2,0,1,1,0,0,0,0,117.05
dehu_solapur,4,1385,4,11,1,0,0,1,0,0,1,162.67
kolhapur_nashik,4,1008,4,24,0,0,1,1,0,1,1,151.48
kolhapur_nashik,1,1696,1,18,1,1,1,1,0,0,0,176.58
kolhapur_nashik,1,1312,2,10,1,1,0,0,1,0,0,144.34
kolhapur_nashik,1,556,1,4,1,0,1,1,1,0,0,74.81
dehu_solapur,3,1396,3,19,1,1,1,0,1,1,1,160.65
kolhapur_nashik,1,1903,1,3,1,0,1,0,0,1,0,187.26
dehu_solapur,3,966,4,3,1,1,1,0,1,0,1,119.37
kolhapur_nashik,4,807,4,22,1,0,0,0,1,1,1,146.05
dehu_solapur,4,2335,5,16,0,0,1,0,1,1,1,234.54
dehu_solapur,1,937,1,13,1,0,0,1,1,0,1,98.42
kolhapur_nashik,1,1563,2,12,0,0,1,1,1,1,1,178.85
kolhapur_nashik,1,1395,2,2,1,0,0,0,0,0,0,146.61
kolhapur_nashik,4,2122,5,3,0,1,1,1,1,1,1,267.88
kolhapur_nashik,3,1932,4,6,0,1,1,1,1,1,1,235.76
dehu_solapur,4,1494,5,16,0,1,1,0,0,0,0,177.47
kolhapur_nashik,3,842,3,11,0,1,0,1,0,0,0,132.43
dehu_solapur,2,1577,2,8,0,0,0,1,1,1,1,161.41
dehu_solapur,3,1030,4,23,1,1,1,1,1,0,1,142.87
dehu_solapur,1,1362,2,19,0,1,0,1,1,0,1,137.32
kolhapur_nashik,1,613,1,4,1,0,0,1,1,0,1,74.4
dehu_solapur,3,1425,4,26,0,1,0,1,1,0,1,165.7
kolhapur_nashik,4,1273,5,29,1,1,1,1,0,1,0,188.57
dehu_solapur,1,809,2,6,1,0,1,1,1,1,0,95.33
kolhapur_nashik,2,2080,2,18,1,1,0,1,1,1,0,246.9
kolhapur_nashik,3,2407,3,27,1,1,1,0,1,1,1,284.39
kolhapur_nashik,2,2009,3,25,1,1,1,1,1,0,0,230.92
kolhapur_nashik,2,742,2,7,1,0,0,1,1,0,0,108.91
dehu_solapur,2,995,2,19,1,0,1,1,1,1,1,124.76
dehu_solapur,2,742,3,17,0,1,1,1,1,0,0,97.82
dehu_solapur,4,2024,5,10,0,1,0,1,0,1,0,210.68
kolhapur_nashik,4,945,4,25,1,1,0,1,0,1,1,153.28
kolhapur_nashik,1,1762,1,3,1,1,0,1,1,0,1,190.21
kolhapur_nashik,1,1681,1,5,0,1,1,1,1,1,0,184.25
kolhapur_nashik,2,1611,2,15,0,0,0,0,1,1,0,177.56
dehu_solapur,2,1159,2,7,1,1,1,0,0,0,1,119.13
kolhapur_nashik,1,1299,1,12,1,0,0,0,0,0,1,139.05
dehu_solapur,4,1062,4,16,1,0,0,1,1,1,0,131.74
dehu_solapur,2,2025,2,16,0,1,0,1,0,1,1,202.5
dehu_solapur,2,1277,3,13,0,1,0,1,1,1,0,136.12
kolhapur_nashik,2,1604,2,7,1,0,1,0,1,0,1,180.17
kolhapur_nashik,3,1819,4,4,0,1,1,1,1,0,0,208.91
kolhapur_nashik,2,1843,2,3,0,0,0,1,0,0,1,195.96
dehu_solapur,2,1171,2,9,0,0,1,0,1,1,1,120.91
kolhapur_nashik,4,1265,5,1,0,1,1,0,1,0,0,174.77
kolhapur_nashik,3,960,4,6,0,1,1,0,0,0,1,141.1
dehu_solapur,3,1297,3,24,1,0,1,0,0,0,0,145.68
kolhapur_nashik,3,1088,4,26,1,0,0,0,0,0,1,153.31
kolhapur_nashik,4,877,5,30,1,0,1,0,1,1,0,153.96
kolhapur_nashik,3,606,3,28,1,0,0,0,0,1,0,107.56
dehu_solapur,3,813,3,18,1,1,1,1,1,1,0,107.73
kolhapur_nashik,1,979,1,2,1,0,0,1,1,1,0,112.95
dehu_solapur,3,852,4,10,1,1,0,1,1,0,0,114.55
dehu_solapur,2,484,3,21,0,0,0,0,1,0,1,69.47
dehu_solapur,4,2101,4,19,1,1,0,0,1,1,0,230.74
kolhapur_nashik,2,661,2,1,0,1,0,0,1,0,1,94.41
kolhapur_nashik,2,1382,3,20,1,1,0,1,0,1,0,162.61
dehu_solapur,3,1807,3,1,0,0,1,0,0,0,1,182.88
dehu_solapur,1,1038,1,6,0,0,1,1,1,0,1,104.04
dehu_solapur,1,1248,1,2,0,0,1,0,1,0,1,120.09
kolhapur_nashik,3,1440,3,15,1,0,1,1,0,0,0,190.72
kolhapur_nashik,4,828,5,6,0,0,1,1,1,1,0,149.45
dehu_solapur,4,706,5,14,0,1,1,0,0,1,1,119.11
dehu_solapur,3,608,3,15,1,1,0,0,1,1,1,92.59
dehu_solapur,3,2149,3,19,0,1,1,0,0,0,0,204.03
dehu_solapur,4,1357,4,28,1,1,1,1,1,0,1,172.12
kolhapur_nashik,3,1078,3,29,1,1,1,1,0,1,1,157.15
kolhapur_nashik,3,2442,3,14,1,0,0,0,1,0,1,271.43
kolhapur_nashik,2,1427,2,20,1,0,1,1,1,0,1,169.95
kolhapur_nashik,1,467,1,24,0,0,0,0,0,1,1,73.14
dehu_solapur,4,577,5,6,1,1,0,1,1,1,0,103.91
kolhapur_nashik,3,717,3,19,1,0,0,0,0,1,1,115.87
kolhapur_nashik,2,444,3,19,1,1,1,0,1,1,1,81.35
dehu_solapur,2,473,2,3,0,1,0,1,0,0,0,60.01
kolhapur_nashik,2,1952,3,6,0,0,1,1,0,0,0,206.17
kolhapur_nashik,4,1354,4,3,1,0,0,1,1,1,0,175.11
dehu_solapur,4,872,5,13,1,1,1,0,0,1,0,122.88
dehu_solapur,1,579,2,20,1,0,0,1,1,0,0,68.52
dehu_solapur,3,626,4,26,1,1,0,1,0,0,0,100.79
kolhapur_nashik,1,1543,2,1,0,1,1,1,1,0,0,161.83
dehu_solapur,4,916,5,11,1,0,0,1,1,1,1,127.81
dehu_solapur,1,1238,1,2,1,0,0,1,1,0,1,119.78
kolhapur_nashik,4,1974,4,13,0,1,0,0,0,1,1,243.74
kolhapur_nashik,1,2187,1,29,1,0,0,1,0,1,1,232.71
dehu_solapur,1,1589,2,21,0,1,0,0,1,1,0,154.94
kolhapur_nashik,3,2463,4,6,0,1,1,1,1,0,0,273.11
kolhapur_nashik,3,2260,3,28,0,0,0,1,1,0,0,262.81
kolhapur_nashik,4,1849,4,21,0,1,0,0,1,1,0,224.43
dehu_solapur,4,750,4,9,1,0,1,0,1,0,0,111.8
dehu_solapur,2,1865,2,27,0,0,0,0,1,1,1,183.98
dehu_solapur,4,1534,5,27,0,0,0,0,0,1,0,179.12
kolhapur_nashik,3,1474,4,18,1,1,0,1,1,0,0,194.16
kolhapur_nashik,2,1611,3,29,0,1,1,1,1,1,0,196.14
kolhapur_nashik,2,2124,2,13,1,1,0,1,1,1,0,226.18
kolhapur_nashik,3,522,4,1,1,0,0,1,0,0,0,82.01
dehu_solapur,2,837,2,6,1,1,1,0,1,1,0,90.11
dehu_solapur,4,2032,4,7,1,1,0,1,0,1,0,226.98
kolhapur_nashik,1,1004,2,9,0,1,1,1,0,1,1,125.28
kolhapur_nashik,4,948,5,7,0,0,1,0,1,1,1,148.6
dehu_solapur,1,1496,1,27,1,0,1,0,0,0,0,141.69
kolhapur_nashik,4,1126,4,5,1,0,1,1,0,0,1,164.73
dehu_solapur,3,1552,3,10,1,1,0,1,0,0,1,163.14
dehu_solapur,2,964,3,26,1,1,0,1,1,1,0,122.66
kolhapur_nashik,1,2320,1,20,0,1,0,0,0,1,0,237.57
dehu_solapur,4,1381,5,12,0,1,0,0,1,0,1,163.6
kolhapur_nashik,4,2463,4,17,0,1,0,1,0,0,1,295.2
dehu_solapur,1,2153,1,4,0,0,0,0,1,0,1,180.11
dehu_solapur,2,2292,3,15,1,0,0,0,1,1,1,218.4
kolhapur_nashik,1,1075,2,28,0,0,1,1,0,1,1,132.97
dehu_solapur,1,2063,1,22,1,0,0,1,0,0,1,184.58
kolhapur_nashik,4,580,5,18,1,0,1,1,1,0,1,127.41
dehu_solapur,1,1221,2,21,0,1,1,0,0,0,0,128.32
kolhapur_nashik,1,500,2,20,1,1,1,0,0,0,1,72.75
kolhapur_nashik,2,1154,2,19,0,0,1,1,1,1,0,151.19
dehu_solapur,2,1435,2,5,0,1,1,1,1,0,0,143.91
kolhapur_nashik,1,1452,1,18,1,0,0,1,1,1,0,174.26
dehu_solapur,1,1153,1,17,1,0,1,0,1,0,0,114.0
kolhapur_nashik,1,1273,2,26,0,1,1,1,0,0,1,152.33
dehu_solapur,4,1286,5,1,1,1,0,1,1,1,1,157.64
dehu_solapur,2,978,3,18,1,0,0,1,0,0,1,112.24
dehu_solapur,2,785,3,3,1,1,0,0,0,0,1,99.51
dehu_solapur,2,1377,2,14,0,1,1,1,1,1,1,153.74
dehu_solapur,3,2408,4,5,1,0,0,1,1,0,0,233.6
kolhapur_nashik,4,1988,5,11,1,1,0,1,1,0,1,250.16
kolhapur_nashik,3,2294,4,26,1,0,1,1,1,1,1,272.34
kolhapur_nashik,3,654,3,28,1,1,1,0,0,0,0,115.4
kolhapur_nashik,4,680,4,5,0,0,1,1,0,0,0,116.31
kolhapur_nashik,3,2319,4,10,0,0,1,0,0,0,0,254.92
dehu_solapur,1,766,2,23,0,1,1,1,1,0,1,98.16
kolhapur_nashik,1,2042,1,1,0,1,1,0,1,1,1,216.21
dehu_solapur,3,2111,3,17,1,1,0,1,1,1,1,222.95
dehu_solapur,3,845,3,26,1,1,1,1,1,1,0,127.73
kolhapur_nashik,3,1701,3,23,1,0,1,1,0,0,0,214.96
dehu_solapur,1,478,2,2,0,0,1,0,1,1,0,56.92
kolhapur_nashik,3,1103,3,19,0,1,0,0,1,1,0,153.5
kolhapur_nashik,3,2476,4,12,0,0,1,0,0,1,1,277.26
kolhapur_nashik,3,1829,4,11,0,1,1,0,0,1,1,219.34
dehu_solapur,4,2095,5,19,1,1,0,1,1,0,0,228.54
kolhapur_nashik,2,1964,2,26,1,1,0,1,0,0,0,225.23
kolhapur_nashik,3,1572,3,1,0,0,1,0,1,0,1,189.41
kolhapur_nashik,4,1963,4,17,0,0,1,1,1,0,1,241.21
kolhapur_nashik,2,792,2,11,0,0,0,0,1,1,0,108.46
dehu_solapur,3,2100,3,28,1,0,0,0,0,1,1,217.51
dehu_solapur,1,1812,2,13,0,0,1,0,0,1,1,168.92
kolhapur_nashik,1,2056,2,26,1,0,0,0,0,0,0,213.0
kolhapur_nashik,1,1224,1,3,1,1,0,1,1,0,0,138.89
dehu_solapur,3,1349,3,28,0,1,0,0,1,1,1,156.64
kolhapur_nashik,4,2463,5,20,1,0,0,1,0,0,1,295.97
kolhapur_nashik,4,1127,5,15,1,0,1,1,0,1,1,164.05
kolhapur_nashik,3,1203,3,5,1,1,0,1,1,1,0,167.68
kolhapur_nashik,3,915,4,5,1,0,1,0,1,1,1,142.85
